duration_seconds,cpu0_package_joules,cpu0_core_joules,cpu0_uncore_joules,cpu0_dram_joules,image,library
10.527413,25.983704,18.160095,0.004883,6.125183,15Mb,opencv
7.583644,21.127380,15.184509,0.004883,4.420410,15Mb,opencv
7.306476,19.928345,14.253235,0.004883,4.204285,15Mb,opencv
8.644817,22.351379,15.776855,0.015198,5.084961,15Mb,opencv
10.258908,25.699280,18.214844,0.004089,5.919922,15Mb,opencv
10.714355,26.798706,18.841553,0.004150,6.242737,15Mb,opencv
8.284218,22.485352,16.170593,0.004150,4.766113,15Mb,opencv
9.517233,24.523193,17.352417,0.004150,5.519653,15Mb,opencv
11.531829,27.976440,19.554443,0.004150,6.663818,15Mb,opencv
9.148510,23.883179,16.953979,0.004150,5.222900,15Mb,opencv
8.271773,22.134033,15.734680,0.004150,4.759766,15Mb,opencv
9.479502,24.643311,17.516174,0.004150,5.416443,15Mb,opencv
7.443861,20.989014,15.095947,0.004761,4.325012,15Mb,opencv
11.622371,27.754456,19.365173,0.003784,6.679077,15Mb,opencv
12.067682,35.316101,26.210815,0.003784,7.151917,15Mb,opencv
9.508813,24.669006,17.582947,0.003784,5.551208,15Mb,opencv
8.080271,21.396240,15.181458,0.003784,4.678894,15Mb,opencv
8.284073,22.327148,15.942932,0.003784,4.863037,15Mb,opencv
8.903410,23.972534,17.000671,0.003845,5.078796,15Mb,opencv
13.713381,31.362854,21.816956,0.005981,7.824341,15Mb,opencv
9.041159,24.132568,17.381226,0.005981,5.226868,15Mb,opencv
13.051474,30.043152,20.898682,0.005981,7.467712,15Mb,opencv
17.024240,36.804749,25.022827,0.005981,9.675720,15Mb,opencv
12.542522,29.764709,20.535767,0.009827,7.188110,15Mb,opencv
17.208575,36.767151,24.990601,0.005615,9.720093,15Mb,opencv
18.731651,38.466431,25.918823,0.005005,10.539551,15Mb,opencv
18.525574,38.623657,25.983826,0.008789,10.509705,15Mb,opencv
16.582086,34.913757,23.639954,0.010254,9.406006,15Mb,opencv
12.490499,29.588013,20.731750,0.010254,7.143738,15Mb,opencv
9.193227,23.415161,16.659790,0.010254,5.319275,15Mb,opencv
12.805581,28.926086,20.118774,0.010254,7.300293,15Mb,opencv
12.299605,28.616089,19.953918,0.004578,7.058594,15Mb,opencv
15.943846,35.740417,24.471497,0.004761,9.164124,15Mb,opencv
10.946121,27.390930,19.266968,0.004761,6.394470,15Mb,opencv
10.144577,25.792297,18.187195,0.004761,5.910400,15Mb,opencv
12.774928,29.648254,20.597717,0.004761,7.269592,15Mb,opencv
10.240254,25.458130,17.816101,0.003784,5.829285,15Mb,opencv
11.860883,28.405457,19.666748,0.017029,6.879761,15Mb,opencv
10.948433,27.216370,19.110352,0.017029,6.313416,15Mb,opencv
10.641202,26.597839,18.734680,0.017029,6.120483,15Mb,opencv
9.596720,24.646362,17.391541,0.017029,5.570740,15Mb,opencv
11.273637,27.122864,18.902649,0.009583,6.511780,15Mb,opencv
9.207497,23.992126,17.067932,0.008606,5.333435,15Mb,opencv
9.719713,24.027100,16.914490,0.004517,5.620361,15Mb,opencv
11.153065,26.454773,18.631104,0.004517,6.395691,15Mb,opencv
15.855229,34.886475,23.968811,0.004578,9.005127,15Mb,opencv
7.874570,64.675293,15.884155,0.113220,4.705750,15Mb,pillow
8.387495,22.086121,14.928894,0.070435,5.023499,15Mb,pillow
8.278403,21.174622,14.144226,0.062378,4.875549,15Mb,pillow
7.671781,19.602478,13.118530,0.060181,4.519714,15Mb,pillow
9.514835,23.575684,15.693970,0.078552,5.629028,15Mb,pillow
9.105192,22.781677,15.242432,0.068604,5.427979,15Mb,pillow
7.468966,18.594604,12.982544,0.068604,4.247620,15Mb,pillow
7.812205,19.204529,13.320679,0.068604,4.446045,15Mb,pillow
7.528438,18.965698,13.129456,0.009277,4.384766,15Mb,pillow
7.875743,18.759705,12.924377,0.005371,4.381470,15Mb,pillow
9.621270,21.883728,14.990112,0.005371,5.472351,15Mb,pillow
7.568842,18.422729,12.788757,0.005371,4.371094,15Mb,pillow
7.364396,18.311035,12.733582,0.005371,4.243591,15Mb,pillow
8.080815,19.671936,13.625793,0.005371,4.607056,15Mb,pillow
7.364346,18.635986,13.064514,0.005371,4.247742,15Mb,pillow
10.948926,24.253357,16.487061,0.005371,6.228027,15Mb,pillow
8.388658,20.682251,14.254395,0.006226,4.838562,15Mb,pillow
8.287123,20.359131,14.096130,0.006226,4.771301,15Mb,pillow
11.050113,24.953186,17.022400,0.006226,6.320129,15Mb,pillow
7.874175,19.545044,13.488342,0.006226,4.504456,15Mb,pillow
9.820667,22.797913,15.590393,0.006226,5.604736,15Mb,pillow
10.129508,23.594788,16.187195,0.006226,5.789001,15Mb,pillow
11.159144,24.978394,16.947815,0.004761,6.360535,15Mb,pillow
8.177016,20.303406,14.015503,0.004761,4.684082,15Mb,pillow
7.979017,19.694153,13.628967,0.004761,4.491211,15Mb,pillow
6.237025,16.466309,11.449524,0.004761,3.620972,15Mb,pillow
10.135831,22.930908,15.634705,0.003723,5.796265,15Mb,pillow
6.742492,18.127258,12.780151,0.003723,3.858765,15Mb,pillow
8.900762,20.327759,13.978516,0.003723,5.065002,15Mb,pillow
11.050819,24.632751,16.851135,0.003906,6.299316,15Mb,pillow
7.672050,19.467529,13.613586,0.003906,4.419678,15Mb,pillow
8.181210,20.181335,14.010742,0.003906,4.713440,15Mb,pillow
10.644511,23.466980,15.946655,0.003906,6.013367,15Mb,pillow
7.773842,19.676636,13.749146,0.003906,4.465942,15Mb,pillow
7.875513,19.456116,13.520691,0.003906,4.494507,15Mb,pillow
7.673524,19.115295,13.229919,0.003906,4.407715,15Mb,pillow
7.876673,25.278625,19.022705,0.004333,4.720398,15Mb,pillow
7.981620,19.961182,13.816833,0.009216,4.581177,15Mb,pillow
7.054588,18.543762,12.961731,0.009216,4.045288,15Mb,pillow
7.363402,18.906189,13.204346,0.003784,4.250427,15Mb,pillow
6.958117,18.204895,12.761963,0.003784,4.084106,15Mb,pillow
7.261191,18.841614,13.107666,0.004578,4.104187,15Mb,pillow
9.000561,21.907166,14.984558,0.004578,5.202576,15Mb,pillow
9.617369,22.860596,15.534729,0.006348,5.559753,15Mb,pillow
8.287263,20.126587,13.825867,0.003418,4.781006,15Mb,pillow
6.339926,17.080383,12.108459,0.003418,3.685608,15Mb,pillow
7.978419,19.344116,13.358582,0.004272,4.637085,15Mb,pillow
7.672071,18.755249,13.058289,0.004272,4.384460,15Mb,pillow
7.876206,18.783508,12.954712,0.004272,4.525940,15Mb,pillow
10.947629,23.604675,16.037598,0.004272,6.214233,15Mb,pillow
8.486324,20.313538,13.942932,0.004272,4.866028,15Mb,pillow
7.157825,18.475952,12.889221,0.004028,4.124634,15Mb,pillow
7.364177,18.538452,12.823730,0.004028,4.249695,15Mb,pillow
10.867475,24.572754,16.673889,0.004028,6.154053,15Mb,pillow
6.012217,17.135803,12.244507,0.004028,3.534790,15Mb,pillow
6.954974,18.098999,12.673157,0.004028,4.018188,15Mb,pillow
7.364603,18.556885,12.901733,0.004028,4.226685,15Mb,pillow
7.262407,18.532776,12.908813,0.004028,4.147400,15Mb,pillow
5.729125,16.356628,11.607910,0.004028,3.299438,15Mb,pillow
7.261742,18.704407,13.057007,0.004028,4.209595,15Mb,pillow
7.261836,18.410767,12.742981,0.004822,4.094788,15Mb,pillow
7.056840,18.694031,13.189209,0.004822,4.059875,15Mb,pillow
6.545260,17.390381,12.150024,0.004822,3.767822,15Mb,pillow
7.261647,18.314514,12.733032,0.004822,4.124756,15Mb,pillow
7.262542,18.719849,13.071472,0.004822,4.233276,15Mb,pillow
7.572528,19.085022,13.372803,0.004822,4.387207,15Mb,pillow
6.851002,17.918335,12.598755,0.004822,3.998352,15Mb,pillow
7.464702,18.585266,12.945374,0.004822,4.292603,15Mb,pillow
10.128717,23.424988,16.110962,0.010742,5.840027,15Mb,pillow
15.867130,30.766296,20.372253,0.010742,8.809143,15Mb,pillow
6.846595,18.331543,12.973206,0.010742,3.888977,15Mb,pillow
11.049656,24.022644,16.292542,0.010742,6.318420,15Mb,pillow
9.002966,33.148376,18.636230,4.503845,8.792969,15Mb,pillow
7.773240,26.046936,16.927490,1.192078,5.637634,15Mb,pillow
7.670026,19.256775,13.235535,0.045227,4.388367,15Mb,pillow
7.670567,19.417725,13.518066,0.045227,4.410461,15Mb,pillow
10.230940,23.734985,16.293579,0.045227,5.854675,15Mb,pillow
7.671535,19.735291,13.657104,0.045227,4.452026,15Mb,pillow
7.569502,19.133179,13.367798,0.045227,4.330017,15Mb,pillow
9.717861,50.920349,39.434021,1.501221,7.406860,15Mb,pillow
10.230227,25.407227,16.892700,0.096924,6.036987,15Mb,pillow
7.772337,21.154785,14.324707,0.065125,4.657532,15Mb,pillow
10.938947,25.954468,17.040222,0.086975,6.441345,15Mb,pillow
7.183296,20.123108,13.821777,0.057861,4.334106,15Mb,pillow
9.499416,24.325684,16.453796,0.074646,5.669373,15Mb,pillow
7.364625,20.020813,13.899536,0.037170,4.391968,15Mb,pillow
8.903846,21.949768,15.435669,0.037170,5.105103,15Mb,pillow
7.057424,18.716797,13.191101,0.004517,4.056396,15Mb,pillow
13.098165,30.068176,20.830261,0.005981,7.513367,15Mb,pillow
6.545648,21.595764,15.582825,0.020203,3.830688,15Mb,pillow
7.978184,20.689392,14.583984,0.020203,4.594543,15Mb,pillow
7.572560,19.688293,13.825012,0.020203,4.381104,15Mb,pillow
6.647639,18.301025,13.007507,0.020203,3.826965,15Mb,pillow
7.573969,19.640869,13.779175,0.020203,4.402344,15Mb,pillow
5.541065,16.144348,11.495728,0.020203,3.240784,15Mb,pillow
6.517766,17.830322,12.605896,0.020203,3.730408,15Mb,pillow
7.364581,19.364563,13.585449,0.005188,4.240845,15Mb,pillow
7.365486,19.234680,13.572632,0.005188,4.210388,15Mb,pillow
7.773863,20.876160,14.654602,0.008606,4.562500,15Mb,pillow
7.355936,19.554321,13.774414,0.008606,4.232544,15Mb,pillow
8.174529,26.435913,19.204041,0.109680,4.957458,15Mb,pygame
9.105107,28.069824,20.149719,0.072815,5.482544,15Mb,pygame
9.536538,25.668457,17.515381,0.080383,5.722046,15Mb,pygame
9.285573,24.782227,16.910217,0.074829,5.572571,15Mb,pygame
8.081179,22.673340,15.728699,0.069885,4.844360,15Mb,pygame
9.646990,24.967773,17.220581,0.056335,5.678650,15Mb,pygame
8.270493,21.696777,15.533875,0.056335,4.762939,15Mb,pygame
10.551666,25.633118,18.150391,0.056335,6.041138,15Mb,pygame
11.485913,28.132751,19.803650,0.005188,6.630005,15Mb,pygame
8.960118,23.926697,17.036438,0.005005,5.188721,15Mb,pygame
8.491028,22.745178,16.269897,0.005005,4.913086,15Mb,pygame
10.952010,26.972839,18.896484,0.004028,6.247742,15Mb,pygame
8.893849,23.179749,16.285339,0.008484,5.179443,15Mb,pygame
8.729729,24.046082,17.127136,0.012573,5.085693,15Mb,pygame
6.924027,19.984375,14.322021,0.012573,4.020386,15Mb,pygame
8.169869,21.868774,15.554199,0.004761,4.747864,15Mb,pygame
9.407161,23.598083,16.623169,0.004761,5.417786,15Mb,pygame
8.716044,22.294800,15.582825,0.004761,5.026062,15Mb,pygame
10.145360,25.092712,17.537537,0.004761,5.780884,15Mb,pygame
9.351500,23.708740,16.679321,0.004761,5.354431,15Mb,pygame
8.744246,22.228516,15.721741,0.004761,5.075684,15Mb,pygame
11.056418,27.557861,19.437683,0.005676,6.337280,15Mb,pygame
13.110276,30.040955,20.941895,0.005676,7.443115,15Mb,pygame
10.829285,26.628723,18.711182,0.005676,6.239685,15Mb,pygame
11.545928,27.497559,19.266357,0.005676,6.535339,15Mb,pygame
12.356296,29.290649,20.414490,0.005676,7.082397,15Mb,pygame
8.945410,23.533081,16.783081,0.005676,5.191040,15Mb,pygame
9.310819,23.825562,16.690674,0.005066,5.411743,15Mb,pygame
10.231182,25.483276,17.959656,0.005066,5.847351,15Mb,pygame
8.590392,22.255798,15.727905,0.005066,4.899963,15Mb,pygame
11.909411,31.105835,21.892883,0.005066,6.747986,15Mb,pygame
11.103649,26.999207,18.845703,0.005066,6.319824,15Mb,pygame
14.336181,31.564880,21.479370,0.003723,8.043701,15Mb,pygame
9.011290,23.437439,16.672607,0.003723,5.220459,15Mb,pygame
8.709168,22.840576,16.207458,0.005127,5.041321,15Mb,pygame
7.767061,21.125244,15.185120,0.005127,4.524109,15Mb,pygame
11.543243,27.478699,19.193970,0.015564,6.671875,15Mb,pygame
13.096701,30.248962,21.096802,0.015564,7.525940,15Mb,pygame
7.777900,21.563049,15.539246,0.004761,4.544373,15Mb,pygame
8.794655,22.507385,15.933655,0.004761,4.994263,15Mb,pygame
8.820314,22.508728,15.978271,0.004761,5.088318,15Mb,pygame
14.104884,31.705688,21.581116,0.004333,8.101135,15Mb,pygame
10.907059,26.332947,18.318176,0.004456,6.278381,15Mb,pygame
8.400885,23.052124,16.511963,0.004456,4.909058,15Mb,pygame
9.031760,23.293884,16.452087,0.004639,5.286011,15Mb,pygame
7.543694,21.030396,14.881531,0.005371,4.400757,15Mb,pygame
10.659758,32.182068,24.027710,0.004456,6.345337,15Mb,pygame
8.285817,23.059998,16.671814,0.004456,4.821594,15Mb,pygame
8.184723,21.608398,15.324585,0.004456,4.737854,15Mb,pygame
9.312581,23.172424,16.340271,0.004456,5.312988,15Mb,pygame
7.201005,19.769226,14.151550,0.004456,4.224304,15Mb,pygame
9.417461,23.455872,16.521545,0.004883,5.468689,15Mb,pygame
9.877239,24.508545,17.263977,0.004883,5.712952,15Mb,pygame
6.997845,19.522888,14.032410,0.004883,4.079041,15Mb,pygame
6.100527,18.655518,13.497070,0.004883,3.486938,15Mb,pygame
8.908757,23.083679,16.433533,0.004883,5.132324,15Mb,pygame
14.415366,32.783081,22.477051,0.004883,8.263977,15Mb,pygame
11.224987,27.199036,19.013977,0.004883,6.428955,15Mb,pygame
11.818706,28.642822,20.003601,0.005249,6.780029,15Mb,pygame
8.091832,21.637634,15.488220,0.005249,4.609253,15Mb,pygame
8.379786,22.580627,16.095764,0.005249,4.842834,15Mb,pygame
7.143236,20.336914,14.668457,0.005249,4.113586,15Mb,pygame
9.240146,24.786804,17.455261,0.005249,5.328796,15Mb,pygame
7.538388,21.470276,15.532593,0.005249,4.360962,15Mb,pygame
6.954875,20.209900,14.584595,0.005249,4.039917,15Mb,pygame
8.183348,22.558167,16.114197,0.003845,4.790527,15Mb,pygame
10.129426,25.379456,18.063721,0.003845,5.746277,15Mb,pygame
8.797600,22.842773,16.223877,0.003845,5.098206,15Mb,pygame
10.070009,24.704529,17.447083,0.003845,5.796753,15Mb,pygame
9.324589,23.808472,16.940674,0.003845,5.291992,15Mb,pygame
8.314814,22.240906,15.946472,0.003845,4.781006,15Mb,pygame
9.532072,24.241089,17.049377,0.005676,5.504944,15Mb,pygame
7.277471,20.326477,14.647644,0.005676,4.164124,15Mb,pygame
10.547530,26.030518,18.126587,0.005676,6.095459,15Mb,pygame
10.824999,27.368164,19.228760,0.005676,6.262390,15Mb,pygame
8.187471,22.759521,16.383362,0.005676,4.756226,15Mb,pygame
8.786732,23.080017,16.434814,0.004089,5.089600,15Mb,pygame
8.808757,22.993408,16.314392,0.004089,5.035400,15Mb,pygame
9.002861,23.161682,16.314636,0.004456,5.185608,15Mb,pygame
9.207966,23.273804,16.403687,0.004456,5.265503,15Mb,pygame
7.569181,20.433228,14.525940,0.004456,4.412720,15Mb,pygame
7.979710,21.555725,15.206421,0.005432,4.574951,15Mb,pygame
8.289226,21.884033,15.628540,0.005432,4.773376,15Mb,pygame
8.592370,22.613586,16.029053,0.003967,5.031128,15Mb,pygame
10.030618,24.792969,17.429199,0.007996,5.747986,15Mb,pygame
12.076031,29.274414,20.551880,0.004456,6.900085,15Mb,pygame
11.770482,27.798340,19.443787,0.004456,6.777100,15Mb,pygame
10.744501,26.764526,18.801270,0.004456,6.248596,15Mb,pygame
9.616279,24.714294,17.495361,0.004456,5.564819,15Mb,pygame
7.979204,22.650879,16.208069,0.003723,4.664246,15Mb,pygame
8.900102,23.108887,16.353149,0.003723,5.157043,15Mb,pygame
10.320870,25.751587,17.983032,0.003723,5.912903,15Mb,pygame
11.371944,27.671509,19.328064,0.003723,6.526794,15Mb,pygame
11.754668,27.946655,19.484314,0.003723,6.794617,15Mb,pygame
15.568244,34.099243,23.205566,0.005493,8.865356,15Mb,pygame
15.863798,34.615051,23.517883,0.004272,9.100525,15Mb,pygame
12.774503,29.542969,20.442017,0.004639,7.272217,15Mb,pygame
11.271364,27.060791,18.994873,0.004639,6.464355,15Mb,pygame
9.849201,24.678284,17.516541,0.004639,5.623596,15Mb,pygame
9.080489,23.045837,16.258118,0.004639,5.258179,15Mb,pygame
8.643173,29.703430,21.821472,0.124329,5.382568,15Mb,wand
10.976811,33.735229,24.381287,0.081116,6.685791,15Mb,wand
6.858294,26.133545,19.621826,0.055054,4.312988,15Mb,wand
11.298946,34.178162,24.588135,0.085571,6.903198,15Mb,wand
11.409823,34.559570,24.844177,0.089294,6.969238,15Mb,wand
9.411994,29.858154,22.231323,0.012390,5.605286,15Mb,wand
8.602007,28.148865,21.224915,0.012390,5.109375,15Mb,wand
16.573157,40.281189,28.641907,0.012390,9.567139,15Mb,wand
11.458983,32.496887,23.906067,0.008850,6.698120,15Mb,wand
8.998519,28.220642,21.185974,0.008850,5.357422,15Mb,wand
11.974395,33.491394,24.620728,0.008850,7.011230,15Mb,wand
7.985508,27.243347,20.717163,0.008850,4.813599,15Mb,wand
9.694633,29.747620,22.143738,0.008850,5.692139,15Mb,wand
8.815145,28.314331,21.274658,0.008850,5.270813,15Mb,wand
14.494708,37.853699,27.373901,0.004822,8.377380,15Mb,wand
12.315307,34.557861,25.281372,0.004822,7.248901,15Mb,wand
9.944821,30.216492,22.541321,0.004822,5.891479,15Mb,wand
11.842975,32.781799,23.936584,0.003723,6.977966,15Mb,wand
11.824095,33.276001,24.493469,0.003723,6.940186,15Mb,wand
15.094470,38.127869,27.302124,0.010071,8.785339,15Mb,wand
10.445000,34.911560,26.034424,0.005493,6.124390,15Mb,wand
12.259896,34.662231,25.472107,0.005493,7.156494,15Mb,wand
11.261779,33.116150,24.426941,0.005493,6.677856,15Mb,wand
9.470385,29.077820,21.704346,0.005493,5.523621,15Mb,wand
9.133528,28.261658,21.079346,0.005493,5.399048,15Mb,wand
7.798663,26.333679,19.964600,0.004395,4.686829,15Mb,wand
11.974065,33.504639,24.592224,0.004395,7.024963,15Mb,wand
11.472065,33.686829,24.761841,0.006531,6.768494,15Mb,wand
9.600631,30.272644,22.700684,0.006531,5.635010,15Mb,wand
11.356907,32.853027,24.305176,0.006531,6.703003,15Mb,wand
7.670353,26.618164,20.318420,0.006531,4.634949,15Mb,wand
10.345689,32.425232,24.308899,0.005432,6.141296,15Mb,wand
10.321948,37.685181,29.317505,0.005432,6.262207,15Mb,wand
9.207691,29.701965,22.271729,0.004822,5.494751,15Mb,wand
9.277544,29.053101,21.750549,0.004822,5.509033,15Mb,wand
9.445035,29.217224,21.858398,0.004822,5.582214,15Mb,wand
11.057206,31.965820,23.530579,0.004822,6.469604,15Mb,wand
12.278404,34.889221,25.458313,0.010315,7.203979,15Mb,wand
10.835685,32.449890,24.044189,0.010315,6.417603,15Mb,wand
9.513408,29.433228,21.875000,0.010315,5.612305,15Mb,wand
9.003671,28.258972,21.158264,0.010315,5.316162,15Mb,wand
8.285610,27.153564,20.481567,0.010315,4.963867,15Mb,wand
9.729769,29.366211,21.956665,0.010315,5.676758,15Mb,wand
9.093712,27.526123,20.498901,0.004822,5.356445,15Mb,wand
8.811369,27.875061,20.850281,0.004272,5.260071,15Mb,wand
9.974528,29.744141,21.998901,0.010681,5.837036,15Mb,wand
12.421055,34.820129,25.617981,0.007019,7.246521,15Mb,wand
8.591087,28.136963,21.141235,0.007019,5.099304,15Mb,wand
11.874720,32.940430,24.050049,0.007019,6.887634,15Mb,wand
10.950317,32.340698,23.883911,0.003662,6.492737,15Mb,wand
11.952147,33.872803,24.907654,0.005005,7.085754,15Mb,wand
10.247970,31.180054,23.269958,0.005005,6.079773,15Mb,wand
9.616940,30.351501,22.769470,0.005005,5.720886,15Mb,wand
8.793647,28.397095,21.332581,0.005005,5.243469,15Mb,wand
11.770131,33.647827,24.731140,0.003845,6.919922,15Mb,wand
8.800534,28.183838,21.221619,0.003845,5.263428,15Mb,wand
16.228739,42.232422,30.542358,0.003845,9.327026,15Mb,wand
12.655037,34.641357,25.351074,0.003845,7.304749,15Mb,wand
8.876579,28.562073,21.545715,0.003845,5.238159,15Mb,wand
11.972476,34.484558,25.294189,0.014465,7.019470,15Mb,wand
15.150880,39.714478,28.622375,0.015320,8.797424,15Mb,wand
8.517013,29.742676,22.633789,0.013367,5.111145,15Mb,wand
8.669013,27.413635,20.548157,0.005005,5.063721,15Mb,wand
9.212161,28.875366,21.673828,0.005005,5.441467,15Mb,wand
11.259199,32.961853,24.212463,0.005005,6.577637,15Mb,wand
18.112709,44.207092,31.221130,0.008972,10.446045,15Mb,wand
9.003399,28.646545,21.448914,0.006470,5.304016,15Mb,wand
9.668871,29.337219,21.858093,0.006470,5.707825,15Mb,wand
9.531385,29.551270,22.061707,0.006470,5.679871,15Mb,wand
10.778538,31.878967,23.817139,0.006470,6.318970,15Mb,wand
18.935734,45.555847,32.430786,0.003662,10.847351,15Mb,wand
15.801991,40.222107,28.839600,0.005554,9.191650,15Mb,wand
14.685074,38.364319,27.602478,0.005554,8.587646,15Mb,wand
11.809298,34.313416,25.293701,0.004883,7.004639,15Mb,wand
9.178380,28.802979,21.547913,0.004883,5.486511,15Mb,wand
22.045209,49.022278,33.996216,0.008057,12.518677,15Mb,wand
11.933525,33.626831,24.675903,0.008057,6.992310,15Mb,wand
10.437472,31.965393,23.842834,0.004944,6.236816,15Mb,wand
8.899512,28.281677,21.251953,0.004944,5.255493,15Mb,wand
11.763926,33.122803,24.310120,0.010498,6.936340,15Mb,wand
13.818736,36.683228,26.646973,0.010498,8.106812,15Mb,wand
9.060556,29.152710,21.968140,0.004761,5.382080,15Mb,wand
9.660507,29.350952,21.757996,0.004761,5.747620,15Mb,wand
9.723550,29.548218,21.981506,0.004761,5.795227,15Mb,wand
9.510568,29.593750,21.891113,0.005249,5.629578,15Mb,wand
14.735372,38.282349,27.581177,0.004395,8.538269,15Mb,wand
10.230692,37.716064,29.339966,0.010803,6.267517,15Mb,wand
9.719980,30.122009,22.435547,0.010803,5.774353,15Mb,wand
9.005909,28.689148,21.409668,0.005066,5.395569,15Mb,wand
8.902203,28.262207,21.086975,0.005066,5.295471,15Mb,wand
9.817854,29.557983,21.998779,0.005066,5.848816,15Mb,wand
10.537899,31.373352,23.219299,0.005310,6.211243,15Mb,wand
9.141077,29.144836,21.958618,0.005310,5.432251,15Mb,wand
9.786649,29.771667,22.190735,0.005310,5.783508,15Mb,wand
8.915681,28.529480,21.505127,0.005310,5.245789,15Mb,wand
17.105297,41.681702,29.802063,0.005310,9.852356,15Mb,wand
12.559005,35.464905,25.921265,0.014832,7.426331,15Mb,wand
12.250591,34.974426,25.689758,0.004028,7.169739,15Mb,wand
9.442698,29.545532,22.142761,0.004028,5.605408,15Mb,wand
8.600315,28.269714,21.264587,0.005066,5.111694,15Mb,wand
3.331896,6.840210,4.422119,0.068542,1.976562,1Mb,pillow
3.679997,7.140259,4.554321,0.023865,2.112549,1Mb,pillow
3.471935,6.561340,4.095154,0.024780,1.974854,1Mb,pillow
3.574786,6.745544,4.173401,0.028503,2.039978,1Mb,pillow
2.146787,4.528198,2.995483,0.016113,1.231201,1Mb,pillow
3.470954,8.639709,6.097290,0.024353,2.055298,1Mb,pillow
2.039575,9.112122,7.253357,0.016357,1.318726,1Mb,pillow
2.961958,5.965393,3.862366,0.025208,1.717590,1Mb,pillow
3.266322,6.811890,4.361694,0.025940,1.864502,1Mb,pillow
2.964782,6.246643,4.070007,0.030457,1.732361,1Mb,pillow
3.573570,6.723877,4.154602,0.027527,2.034119,1Mb,pillow
3.477521,6.478638,4.050537,0.031250,1.985352,1Mb,pillow
2.754984,5.281616,3.374817,0.018799,1.572327,1Mb,pillow
3.272277,6.197815,3.848999,0.032227,1.881775,1Mb,pillow
3.064273,5.778015,3.663269,0.023010,1.753113,1Mb,pillow
2.549801,5.244568,3.410889,0.017517,1.469971,1Mb,pillow
2.965238,5.514343,3.604553,0.009399,1.655579,1Mb,pillow
3.779468,6.448181,4.128967,0.009399,2.066650,1Mb,pillow
2.659482,4.957947,3.280945,0.009399,1.474854,1Mb,pillow
2.138336,4.252136,2.884705,0.009399,1.189941,1Mb,pillow
2.449335,5.053101,3.385254,0.004333,1.384521,1Mb,pillow
2.760501,5.158203,3.357483,0.004333,1.530090,1Mb,pillow
3.782537,6.472168,4.146545,0.004333,2.085815,1Mb,pillow
4.496221,7.568420,4.706299,0.004333,2.470642,1Mb,pillow
1.935712,3.898926,2.686890,0.004333,1.086914,1Mb,pillow
2.987392,5.369080,3.509583,0.004333,1.654358,1Mb,pillow
3.223377,5.530090,3.609619,0.004333,1.775635,1Mb,pillow
4.923649,7.642700,4.839844,0.004333,2.677246,1Mb,pillow
2.961639,5.850647,3.963684,0.004333,1.637268,1Mb,pillow
2.964941,5.370300,3.584595,0.004333,1.640320,1Mb,pillow
2.860132,5.373352,3.562622,0.004333,1.577148,1Mb,pillow
2.649444,4.748596,3.071045,0.004333,1.468201,1Mb,pillow
2.856711,5.414734,3.542664,0.005859,1.601746,1Mb,pillow
3.575580,6.055603,3.856018,0.005859,1.966553,1Mb,pillow
3.985038,6.686218,4.223022,0.005859,2.177124,1Mb,pillow
2.244770,4.409546,2.961792,0.005859,1.259949,1Mb,pillow
3.371418,6.007019,3.846313,0.005859,1.853821,1Mb,pillow
3.886266,6.567200,4.212280,0.005859,2.122498,1Mb,pillow
3.373057,5.946960,3.828735,0.004517,1.859680,1Mb,pillow
2.236169,4.213501,2.831543,0.004517,1.246155,1Mb,pillow
2.443203,4.554504,3.049072,0.004517,1.344788,1Mb,pillow
2.037522,4.008118,2.693787,0.004517,1.127197,1Mb,pillow
2.041909,3.966736,2.721924,0.004517,1.135986,1Mb,pillow
3.062075,5.552673,3.624451,0.004517,1.690125,1Mb,pillow
3.473047,6.260132,4.158630,0.004517,1.933411,1Mb,pillow
3.479586,6.206848,4.005310,0.004517,1.913391,1Mb,pillow
3.403943,5.966431,3.826477,0.004517,1.874695,1Mb,pillow
2.274558,4.600342,3.142639,0.004517,1.287659,1Mb,pillow
2.490377,4.685974,3.141663,0.004517,1.384583,1Mb,pillow
3.474394,6.174927,4.008911,0.004517,1.910156,1Mb,pillow
3.472329,7.387756,5.005920,0.004517,1.897705,1Mb,pillow
4.599628,7.775024,4.903503,0.007507,2.537476,1Mb,pillow
2.242342,4.541016,3.087524,0.007507,1.243896,1Mb,pillow
3.575720,6.284485,4.031860,0.007507,1.964111,1Mb,pillow
2.755886,5.023132,3.361816,0.007507,1.536072,1Mb,pillow
2.858985,5.067932,3.278809,0.007507,1.584839,1Mb,pillow
3.575977,5.962952,3.906128,0.007507,1.950928,1Mb,pillow
3.775855,6.217896,3.999634,0.007507,2.066650,1Mb,pillow
2.856408,5.299377,3.513245,0.004456,1.589233,1Mb,pillow
2.759544,5.105286,3.400330,0.004456,1.525269,1Mb,pillow
2.139461,4.220947,2.880981,0.004456,1.189697,1Mb,pillow
3.477524,6.107056,3.977844,0.004456,1.914917,1Mb,pillow
2.858977,5.114807,3.327332,0.004456,1.575439,1Mb,pillow
2.141183,4.201111,2.811768,0.004456,1.194763,1Mb,pillow
3.063693,5.621826,3.638184,0.004456,1.701721,1Mb,pillow
2.654045,4.926514,3.291077,0.004456,1.481506,1Mb,pillow
2.037533,4.070496,2.753723,0.004456,1.134094,1Mb,pillow
