compute_time,download_size,download_time,image,library,upload_size,upload_time
0.442662,15737107,8.16159,15Mb,pygame,2429,0.332946
0.464939,15737107,7.90601,15Mb,pygame,2429,0.302791
0.447937,15737107,7.009038,15Mb,pygame,2429,0.271604
0.441942,15737107,10.665927,15Mb,pygame,2429,0.398361
0.441973,15737107,12.198057,15Mb,pygame,2429,0.377335
0.442107,15737107,6.927553,15Mb,pygame,2429,0.329469
0.465791,15737107,7.856454,15Mb,pygame,2429,0.434069
0.442978,15737107,7.846443,15Mb,pygame,2429,0.490751
0.466987,15737107,13.219856,15Mb,pygame,2429,0.384172
0.466197,15737107,10.037959,15Mb,pygame,2429,0.327972
0.447425,15737107,7.544956,15Mb,pygame,2429,0.325148
0.462367,15737107,8.167566,15Mb,pygame,2429,0.360826
0.448375,15737107,6.660884,15Mb,pygame,2429,0.404451
0.515868,15737107,9.713867,15Mb,pygame,2429,0.391204
0.444948,15737107,7.31724,15Mb,pygame,2429,0.446017
0.461659,15737107,7.254529,15Mb,pygame,2429,0.434785
0.442573,15737107,8.475812,15Mb,pygame,2429,0.355935
0.443365,15737107,6.404278,15Mb,pygame,2429,0.319045
0.46126,15737107,8.576559,15Mb,pygame,2429,0.345075
0.443795,15737107,9.010953,15Mb,pygame,2429,0.387746
0.460689,15737107,6.16947,15Mb,pygame,2429,0.333041
0.445172,15737107,5.331782,15Mb,pygame,2429,0.289142
0.468824,15737107,8.014565,15Mb,pygame,2429,0.390301
0.465106,15737107,13.496241,15Mb,pygame,2429,0.418238
0.442717,15737107,10.403853,15Mb,pygame,2429,0.299602
0.443939,15737107,10.999627,15Mb,pygame,2429,0.293966
0.444103,15737107,7.077528,15Mb,pygame,2429,0.48943
0.443543,15737107,7.535201,15Mb,pygame,2429,0.361984
0.443141,15737107,6.244149,15Mb,pygame,2429,0.421305
0.444178,15737107,8.454419,15Mb,pygame,2429,0.302747
0.445859,15737107,6.661121,15Mb,pygame,2429,0.391247
0.445417,15737107,6.030758,15Mb,pygame,2429,0.44137
0.455253,15737107,7.253457,15Mb,pygame,2429,0.441201
0.459896,15737107,9.205562,15Mb,pygame,2429,0.426967
0.443052,15737107,7.855846,15Mb,pygame,2429,0.42452
0.441978,15737107,9.274273,15Mb,pygame,2429,0.317689
0.441999,15737107,8.492554,15Mb,pygame,2429,0.311818
0.445567,15737107,7.535146,15Mb,pygame,2429,0.2975
0.458191,15737107,8.654125,15Mb,pygame,2429,0.387461
0.442507,15737107,6.3451,15Mb,pygame,2429,0.452458
0.445565,15737107,9.697589,15Mb,pygame,2429,0.363172
0.444909,15737107,9.901116,15Mb,pygame,2429,0.400367
0.446421,15737107,7.235319,15Mb,pygame,2429,0.425033
0.457597,15737107,7.97881,15Mb,pygame,2429,0.319588
0.442853,15737107,7.923601,15Mb,pygame,2429,0.405347
0.444391,15737107,8.111768,15Mb,pygame,2429,0.408828
0.462105,15737107,8.339584,15Mb,pygame,2429,0.371723
0.442384,15737107,6.633191,15Mb,pygame,2429,0.458161
0.457988,15737107,7.083743,15Mb,pygame,2429,0.400636
0.44179,15737107,7.425095,15Mb,pygame,2429,0.384091
0.444299,15737107,7.74339,15Mb,pygame,2429,0.368522
0.44245,15737107,9.177069,15Mb,pygame,2429,0.367027
0.443923,15737107,11.097353,15Mb,pygame,2429,0.414572
0.443206,15737107,10.860482,15Mb,pygame,2429,0.384936
0.460353,15737107,9.806157,15Mb,pygame,2429,0.399713
0.459061,15737107,8.660557,15Mb,pygame,2429,0.421247
0.457671,15737107,7.088048,15Mb,pygame,2429,0.396547
0.451402,15737107,7.975536,15Mb,pygame,2429,0.437264
0.444385,15737107,9.517908,15Mb,pygame,2429,0.321292
0.443632,15737107,10.423062,15Mb,pygame,2429,0.425948
0.446809,15737107,10.879069,15Mb,pygame,2429,0.350045
0.466541,15737107,14.593298,15Mb,pygame,2429,0.431293
0.442702,15737107,14.939554,15Mb,pygame,2429,0.401673
0.44487,15737107,11.836726,15Mb,pygame,2429,0.410543
0.442159,15737107,10.323164,15Mb,pygame,2429,0.427179
0.447142,15737107,8.98351,15Mb,pygame,2429,0.343306
0.44492,15737107,8.169415,15Mb,pygame,2429,0.425359
0.374624,15737107,9.619173,15Mb,opencv,3595,0.398093
0.37381,15737107,11.747733,15Mb,opencv,3595,0.389741
0.347297,15737107,10.172373,15Mb,opencv,3595,0.294062
0.345208,15737107,10.979122,15Mb,opencv,3595,0.39828
0.348722,15737107,10.980016,15Mb,opencv,3595,0.362585
0.346579,15737107,8.185123,15Mb,opencv,3595,0.290479
0.352494,15737107,9.865378,15Mb,opencv,3595,0.295273
0.345216,15737107,11.537205,15Mb,opencv,3595,0.313173
0.344016,15737107,11.518209,15Mb,opencv,3595,0.43749
0.34983,15737107,10.551721,15Mb,opencv,3595,0.383791
0.344207,15737107,14.742883,15Mb,opencv,3595,0.382816
0.345024,15737107,7.773692,15Mb,opencv,3595,0.397656
0.34317,15737107,16.491808,15Mb,opencv,3595,0.357502
0.344383,15737107,13.034266,15Mb,opencv,3595,0.427308
0.344682,15737107,9.694702,15Mb,opencv,3595,0.525814
0.343702,15737107,8.409108,15Mb,opencv,3595,0.37782
0.343707,15737107,6.747539,15Mb,opencv,3595,0.437343
0.347528,15737107,8.251964,15Mb,opencv,3595,0.364889
0.343989,15737107,7.337334,15Mb,opencv,3595,0.327377
0.347614,15737107,7.15416,15Mb,opencv,3595,0.294349
0.345833,15737107,7.442072,15Mb,opencv,3595,0.311984
0.34646,15737107,7.069766,15Mb,opencv,3595,0.325206
0.34694,15737107,7.83144,15Mb,opencv,3595,0.402493
0.343853,15737107,7.264626,15Mb,opencv,3595,0.431066
0.343337,15737107,12.142248,15Mb,opencv,3595,0.480583
0.345174,15737107,6.658914,15Mb,opencv,3595,0.482407
0.344162,15737107,7.432777,15Mb,opencv,3595,0.480037
0.346653,15737107,10.393152,15Mb,opencv,3595,0.368529
0.347393,15737107,9.881235,15Mb,opencv,3595,0.325801
0.347933,15737107,9.822341,15Mb,opencv,3595,0.392563
0.345665,15737107,10.25253,15Mb,opencv,3595,0.377416
0.347698,15737107,11.477371,15Mb,opencv,3595,0.37317
0.343954,15737107,10.123808,15Mb,opencv,3595,0.402322
0.344947,15737107,9.036564,15Mb,opencv,3595,0.325363
0.343497,15737107,14.293362,15Mb,opencv,3595,0.406401
0.346594,15737107,10.875441,15Mb,opencv,3595,0.296635
0.34426,15737107,8.771282,15Mb,opencv,3595,0.392067
0.344264,15737107,8.00959,15Mb,opencv,3595,0.404104
0.343264,15737107,8.15166,15Mb,opencv,3595,0.368363
0.343699,15737107,9.642057,15Mb,opencv,3595,0.412894
0.347221,15737107,10.225657,15Mb,opencv,3595,0.401384
0.344923,15737107,9.165475,15Mb,opencv,3595,0.440195
0.342266,15737107,6.25897,15Mb,opencv,3595,0.304751
0.343341,15737107,8.180451,15Mb,opencv,3595,0.393801
0.347815,15737107,13.415893,15Mb,opencv,3595,0.405074
0.343721,15737107,9.234154,15Mb,opencv,3595,0.370223
0.347647,15737107,8.051076,15Mb,opencv,3595,0.379743
0.344187,15737107,7.752912,15Mb,opencv,3595,0.460484
0.342273,15737107,8.466217,15Mb,opencv,3595,0.3627
0.344192,15737107,10.080682,15Mb,opencv,3595,0.378093
0.347012,15737107,9.181344,15Mb,opencv,3595,0.393871
0.343637,15737107,6.24788,15Mb,opencv,3595,0.357398
0.348553,15737107,8.555065,15Mb,opencv,3595,0.368581
0.344407,15737107,10.688602,15Mb,opencv,3595,0.389256
0.349133,15737107,9.760148,15Mb,opencv,3595,0.340426
0.347316,15737107,6.717824,15Mb,opencv,3595,0.447352
0.344306,15737107,6.633322,15Mb,opencv,3595,0.296187
0.344466,15737107,7.887998,15Mb,opencv,3595,0.373691
0.347709,15737107,9.451968,15Mb,opencv,3595,0.423472
0.347069,15737107,9.880312,15Mb,opencv,3595,0.409847
0.347235,15737107,7.446733,15Mb,opencv,3595,0.410796
0.347715,15737107,8.696605,15Mb,opencv,3595,0.432464
0.34475,15737107,10.799759,15Mb,opencv,3595,0.346335
0.343983,15737107,8.399921,15Mb,opencv,3595,0.327324
0.346437,15737107,7.429235,15Mb,opencv,3595,0.460244
0.344171,15737107,8.746484,15Mb,opencv,3595,0.350108
0.344437,15737107,6.741554,15Mb,opencv,3595,0.32174
0.345521,15737107,10.870266,15Mb,opencv,3595,0.370398
0.343998,15737107,11.203065,15Mb,opencv,3595,0.443724
0.347289,15737107,8.70031,15Mb,opencv,3595,0.386703
0.343644,15737107,7.292516,15Mb,opencv,3595,0.407129
0.342287,15737107,7.418352,15Mb,opencv,3595,0.487261
0.347109,15737107,8.088871,15Mb,opencv,3595,0.427784
0.342076,15737107,12.918794,15Mb,opencv,3595,0.417524
0.344943,15737107,8.261982,15Mb,opencv,3595,0.35501
0.342701,15737107,12.274837,15Mb,opencv,3595,0.391211
0.343787,15737107,16.135664,15Mb,opencv,3595,0.46978
0.343659,15737107,11.751787,15Mb,opencv,3595,0.380435
0.34567,15737107,16.370008,15Mb,opencv,3595,0.417471
0.34311,15737107,17.945259,15Mb,opencv,3595,0.36309
0.34263,15737107,17.734969,15Mb,opencv,3595,0.369046
0.344148,15737107,15.768649,15Mb,opencv,3595,0.392561
0.343803,15737107,11.641664,15Mb,opencv,3595,0.423777
0.343013,15737107,8.426067,15Mb,opencv,3595,0.340693
0.34407,15737107,12.076207,15Mb,opencv,3595,0.348664
0.343998,15737107,11.505377,15Mb,opencv,3595,0.373288
0.344489,15737107,15.120146,15Mb,opencv,3595,0.402033
0.344887,15737107,10.092839,15Mb,opencv,3595,0.429132
0.343556,15737107,9.319517,15Mb,opencv,3595,0.407134
0.34621,15737107,11.978794,15Mb,opencv,3595,0.368366
0.343777,15737107,9.348124,15Mb,opencv,3595,0.470214
0.346557,15737107,11.054513,15Mb,opencv,3595,0.384223
0.343101,15737107,10.11006,15Mb,opencv,3595,0.416315
0.352932,15737107,9.776037,15Mb,opencv,3595,0.436782
0.343448,15737107,8.862703,15Mb,opencv,3595,0.314826
0.343507,15737107,10.453558,15Mb,opencv,3595,0.442219
0.343363,15737107,8.377766,15Mb,opencv,3595,0.409981
0.34347,15737107,8.938763,15Mb,opencv,3595,0.406539
0.345752,15737107,10.43865,15Mb,opencv,3595,0.333794
0.344158,15737107,15.006453,15Mb,opencv,3595,0.426905
0.017724,255999,1.773657,256Kb,pillow,1491,0.434352
0.004224,255999,1.973713,256Kb,pillow,1491,0.445948
0.004219,255999,1.400819,256Kb,pillow,1491,0.384808
0.01738,255999,1.43903,256Kb,pillow,1491,0.40205
0.00424,255999,1.676395,256Kb,pillow,1491,0.513927
0.004207,255999,2.824541,256Kb,pillow,1491,0.398748
0.00419,255999,1.377399,256Kb,pillow,1491,0.41217
0.004189,255999,1.477934,256Kb,pillow,1491,0.414351
0.004185,255999,1.310743,256Kb,pillow,1491,0.371604
0.004158,255999,1.585433,256Kb,pillow,1491,0.504998
0.00418,255999,1.58506,256Kb,pillow,1491,0.400513
0.004188,255999,1.358623,256Kb,pillow,1491,0.526379
0.004159,255999,1.440296,256Kb,pillow,1491,0.333892
0.004218,255999,1.552931,256Kb,pillow,1491,0.437811
0.004181,255999,1.850321,256Kb,pillow,1491,0.443901
0.004212,255999,2.513365,256Kb,pillow,1491,0.402247
0.004157,255999,1.387903,256Kb,pillow,1491,0.401574
0.004358,255999,1.699993,256Kb,pillow,1491,0.300446
0.004189,255999,2.189653,256Kb,pillow,1491,0.404779
0.004179,255999,1.866757,256Kb,pillow,1491,0.434615
0.004193,255999,1.338909,256Kb,pillow,1491,0.344949
0.004184,255999,1.462617,256Kb,pillow,1491,0.331257
0.00421,255999,1.693528,256Kb,pillow,1491,0.399011
0.004196,255999,1.528525,256Kb,pillow,1491,0.361337
0.004214,255999,1.585282,256Kb,pillow,1491,0.401731
0.004216,255999,1.297407,256Kb,pillow,1491,0.386025
0.004667,255999,1.171204,256Kb,pillow,1491,0.40236
0.004148,255999,1.275871,256Kb,pillow,1491,0.398232
0.004191,255999,1.539899,256Kb,pillow,1491,0.451306
0.004167,255999,1.696352,256Kb,pillow,1491,0.399112
0.004212,255999,1.59437,256Kb,pillow,1491,0.398912
0.004174,255999,1.607183,256Kb,pillow,1491,0.386167
0.004227,255999,1.490731,256Kb,pillow,1491,0.398469
0.004161,255999,1.184816,256Kb,pillow,1491,0.401343
0.004233,255999,1.796538,256Kb,pillow,1491,0.399034
0.004179,255999,1.530375,256Kb,pillow,1491,0.351096
0.004202,255999,1.554712,256Kb,pillow,1491,0.441169
0.004185,255999,1.23941,256Kb,pillow,1491,0.538157
0.004209,255999,1.341087,256Kb,pillow,1491,0.45018
0.00416,255999,1.373462,256Kb,pillow,1491,0.412952
0.004171,255999,1.267529,256Kb,pillow,1491,0.418269
0.004188,255999,1.800963,256Kb,pillow,1491,0.397212
0.004261,255999,1.695266,256Kb,pillow,1491,0.398941
0.004166,255999,1.702009,256Kb,pillow,1491,0.395573
0.004232,255999,1.79919,256Kb,pillow,1491,0.400573
0.004187,255999,1.698065,256Kb,pillow,1491,0.399139
0.004212,255999,1.751088,256Kb,pillow,1491,0.446467
0.004265,255999,1.299463,256Kb,pillow,1491,0.489326
0.004208,255999,1.502644,256Kb,pillow,1491,0.387912
0.004191,255999,1.67103,256Kb,pillow,1491,0.498748
0.004215,255999,1.36887,256Kb,pillow,1491,0.421268
0.004172,255999,1.567568,256Kb,pillow,1491,0.421525
0.004192,255999,1.584922,256Kb,pillow,1491,0.50355
0.00417,255999,1.598934,256Kb,pillow,1491,1.010234
0.004198,255999,2.617765,256Kb,pillow,1491,0.504517
0.004193,255999,1.699219,256Kb,pillow,1491,0.385855
0.004181,255999,1.486853,256Kb,pillow,1491,0.405912
0.004167,255999,1.369448,256Kb,pillow,1491,0.40704
0.004173,255999,2.017109,256Kb,pillow,1491,0.390437
0.004179,255999,1.381826,256Kb,pillow,1491,0.373282
0.004175,255999,2.323123,256Kb,pillow,1491,0.306034
0.004173,255999,1.436208,256Kb,pillow,1491,0.446757
0.004179,255999,1.625837,256Kb,pillow,1491,0.468951
0.004165,255999,1.339305,256Kb,pillow,1491,0.337168
0.004229,255999,1.485297,256Kb,pillow,1491,0.405579
0.004183,255999,1.547782,256Kb,pillow,1491,0.344629
0.004198,255999,1.267886,256Kb,pillow,1491,0.420452
0.004156,255999,1.439324,256Kb,pillow,1491,0.288643
0.004217,255999,1.452889,256Kb,pillow,1491,0.398524
0.004178,255999,1.425883,256Kb,pillow,1491,0.46635
0.004176,255999,1.525149,256Kb,pillow,1491,0.311917
0.004173,255999,1.511734,256Kb,pillow,1491,0.521264
0.004185,255999,1.684512,256Kb,pillow,1491,0.503337
0.004174,255999,1.179712,256Kb,pillow,1491,0.40484
0.004175,255999,1.356649,256Kb,pillow,1491,0.480161
0.004225,255999,1.6195,256Kb,pillow,1491,0.3734
0.004375,255999,1.508086,256Kb,pillow,1491,0.489957
0.004202,255999,1.394972,256Kb,pillow,1491,0.496963
0.004222,255999,1.372163,256Kb,pillow,1491,0.415896
0.004179,255999,1.471707,256Kb,pillow,1491,0.422079
0.00418,255999,1.283732,256Kb,pillow,1491,0.401473
0.00416,255999,1.509154,256Kb,pillow,1491,0.476173
0.004197,255999,1.446024,256Kb,pillow,1491,0.443689
0.004281,255999,1.444128,256Kb,pillow,1491,0.436871
0.004189,255999,1.419661,256Kb,pillow,1491,0.470959
0.004199,255999,1.365215,256Kb,pillow,1491,0.417283
0.004227,255999,1.315334,256Kb,pillow,1491,0.371095
0.004175,255999,1.480284,256Kb,pillow,1491,0.411958
0.004206,255999,1.362193,256Kb,pillow,1491,0.428921
0.004186,255999,1.389772,256Kb,pillow,1491,0.394901
0.004214,255999,1.36586,256Kb,pillow,1491,0.413611
0.004207,255999,1.457375,256Kb,pillow,1491,0.430367
0.004223,255999,2.179713,256Kb,pillow,1491,0.423726
0.004168,255999,1.897082,256Kb,pillow,1491,0.376924
0.004214,255999,1.340235,256Kb,pillow,1491,0.374955
0.004211,255999,1.203753,256Kb,pillow,1491,0.382966
0.004225,255999,2.154716,256Kb,pillow,1491,0.448283
0.004216,255999,1.453329,256Kb,pillow,1491,0.441969
0.004363,255999,1.777618,256Kb,pillow,1491,0.413227
0.004206,255999,1.5629,256Kb,pillow,1491,0.433019
0.011022,255999,1.255096,256Kb,wand,4483,0.413347
0.452166,255999,1.492658,256Kb,wand,4483,0.364343
0.010967,255999,1.599689,256Kb,wand,4483,0.786533
0.011019,255999,1.5669,256Kb,wand,4483,0.422015
0.010924,255999,1.453239,256Kb,wand,4483,0.421979
0.011241,255999,1.491651,256Kb,wand,4483,0.395882
0.010944,255999,1.348622,256Kb,wand,4483,0.421126
0.011587,255999,1.770585,256Kb,wand,4483,0.816473
0.011242,255999,1.484071,256Kb,wand,4483,0.421585
0.010964,255999,1.278137,256Kb,wand,4483,0.603078
0.015423,255999,1.450384,256Kb,wand,4483,0.424443
0.011,255999,1.458184,256Kb,wand,4483,0.404284
0.011104,255999,1.413588,256Kb,wand,4483,0.470489
0.011052,255999,1.219926,256Kb,wand,4483,0.461925
0.010945,255999,1.334495,256Kb,wand,4483,0.476978
0.011095,255999,1.674393,256Kb,wand,4483,0.393005
0.010984,255999,1.283128,256Kb,wand,4483,0.397194
0.011017,255999,1.793012,256Kb,wand,4483,0.38681
0.012487,255999,1.377617,256Kb,wand,4483,0.407468
0.01163,255999,1.390082,256Kb,wand,4483,0.386797
0.011384,255999,1.348015,256Kb,wand,4483,0.43721
0.011134,255999,1.700605,256Kb,wand,4483,0.388869
0.010949,255999,1.483205,256Kb,wand,4483,0.419817
0.011199,255999,1.853769,256Kb,wand,4483,0.418621
0.011059,255999,1.341215,256Kb,wand,4483,0.442153
0.010962,255999,1.364764,256Kb,wand,4483,0.41927
0.010972,255999,1.681826,256Kb,wand,4483,0.410549
0.011129,255999,1.602405,256Kb,wand,4483,0.382843
0.011108,255999,1.621304,256Kb,wand,4483,0.468014
0.011043,255999,1.720375,256Kb,wand,4483,0.471572
0.010977,255999,1.583701,256Kb,wand,4483,0.406183
0.011389,255999,1.276087,256Kb,wand,4483,0.610663
0.010989,255999,1.184787,256Kb,wand,4483,0.394473
0.011594,255999,1.332859,256Kb,wand,4483,0.451227
0.01097,255999,2.505877,256Kb,wand,4483,0.394783
0.010996,255999,1.491104,256Kb,wand,4483,0.314372
0.010991,255999,1.781033,256Kb,wand,4483,0.389152
0.011098,255999,1.308957,256Kb,wand,4483,0.474331
0.01151,255999,1.676612,256Kb,wand,4483,0.41477
0.010997,255999,1.462229,256Kb,wand,4483,0.427243
0.010983,255999,1.423185,256Kb,wand,4483,0.450732
0.010972,255999,1.504663,256Kb,wand,4483,0.484613
0.011021,255999,1.557607,256Kb,wand,4483,0.414125
0.011615,255999,1.493401,256Kb,wand,4483,0.393671
0.011122,255999,1.474436,256Kb,wand,4483,0.41009
0.011088,255999,1.489609,256Kb,wand,4483,0.398999
0.011077,255999,1.502316,256Kb,wand,4483,0.484759
0.01101,255999,1.330889,256Kb,wand,4483,0.553337
0.011006,255999,1.205315,256Kb,wand,4483,0.373585
0.011211,255999,3.621172,256Kb,wand,4483,0.414612
0.01095,255999,1.33121,256Kb,wand,4483,0.349479
0.011077,255999,1.612156,256Kb,wand,4483,0.379297
0.011068,255999,1.618647,256Kb,wand,4483,0.564929
0.011577,255999,1.473465,256Kb,wand,4483,0.414353
0.01105,255999,1.452371,256Kb,wand,4483,0.425727
0.010984,255999,1.488173,256Kb,wand,4483,0.399014
0.011055,255999,1.594581,256Kb,wand,4483,0.389484
0.010903,255999,1.541266,256Kb,wand,4483,0.449844
0.011285,255999,1.698233,256Kb,wand,4483,0.392088
0.01111,255999,1.592824,256Kb,wand,4483,0.391428
0.011123,255999,1.608499,256Kb,wand,4483,0.483067
0.011122,255999,1.386506,256Kb,wand,4483,0.394487
0.010941,255999,2.1085,256Kb,wand,4483,0.505675
0.011103,255999,1.479268,256Kb,wand,4483,0.397437
0.010973,255999,1.89747,256Kb,wand,4483,0.393192
0.011064,255999,1.669863,256Kb,wand,4483,0.428216
0.011028,255999,1.263607,256Kb,wand,4483,0.415325
0.011029,255999,2.220061,256Kb,wand,4483,0.501359
0.010982,255999,1.24677,256Kb,wand,4483,0.414881
0.011061,255999,1.234638,256Kb,wand,4483,0.447894
0.01108,255999,1.346571,256Kb,wand,4483,0.439104
0.010946,255999,1.4048,256Kb,wand,4483,0.380721
0.010968,255999,1.565648,256Kb,wand,4483,0.425337
0.011004,255999,1.571881,256Kb,wand,4483,0.415004
0.011027,255999,1.324817,256Kb,wand,4483,0.562198
0.010932,255999,1.492475,256Kb,wand,4483,0.386858
0.01104,255999,1.311524,256Kb,wand,4483,0.483687
0.011523,255999,1.598956,256Kb,wand,4483,0.466104
0.010922,255999,1.562435,256Kb,wand,4483,0.42526
0.011396,255999,1.611048,256Kb,wand,4483,0.570216
0.01116,255999,1.680362,256Kb,wand,4483,0.392454
0.011014,255999,1.312033,256Kb,wand,4483,0.467764
0.011034,255999,1.300278,256Kb,wand,4483,0.485814
0.010911,255999,1.862216,256Kb,wand,4483,0.431137
0.011055,255999,1.703655,256Kb,wand,4483,0.389862
0.010972,255999,2.178311,256Kb,wand,4483,0.524244
0.011112,255999,1.190984,256Kb,wand,4483,0.388779
0.01129,255999,2.508842,256Kb,wand,4483,0.394071
0.011074,255999,1.49276,256Kb,wand,4483,0.496936
0.010993,255999,1.302786,256Kb,wand,4483,0.372854
0.011083,255999,1.492005,256Kb,wand,4483,0.495096
0.01115,255999,1.47892,256Kb,wand,4483,0.400372
0.011077,255999,1.522357,256Kb,wand,4483,0.466912
0.011023,255999,1.448566,256Kb,wand,4483,0.429613
0.011517,255999,1.699308,256Kb,wand,4483,0.392117
0.010922,255999,1.198923,256Kb,wand,4483,0.383196
0.010967,255999,1.542607,256Kb,wand,4483,0.447962
0.010948,255999,1.221516,256Kb,wand,4483,0.46165
0.011158,255999,1.341062,256Kb,wand,4483,0.444398
0.010892,255999,1.391142,256Kb,wand,4483,0.391409
0.368237,255999,1.550398,256Kb,pygame,3056,0.582051
0.38662,255999,2.417064,256Kb,pygame,3056,0.426459
0.115059,255999,1.360357,256Kb,pygame,3056,0.523811
0.115021,255999,1.306692,256Kb,pygame,3056,0.473849
0.138522,255999,1.403936,256Kb,pygame,3056,0.456518
0.127736,255999,1.192629,256Kb,pygame,3056,0.475593
0.124922,255999,1.351995,256Kb,pygame,3056,0.420991
0.137869,255999,1.303808,256Kb,pygame,3056,0.454726
0.114901,255999,1.38689,256Kb,pygame,3056,0.397987
0.132032,255999,1.507532,256Kb,pygame,3056,0.462589
0.114788,255999,1.373646,256Kb,pygame,3056,0.511181
0.115133,255999,1.486101,256Kb,pygame,3056,0.396704
0.11485,255999,1.588061,256Kb,pygame,3056,0.387784
0.114879,255999,1.398739,256Kb,pygame,3056,0.485901
0.129811,255999,1.055118,256Kb,pygame,3056,0.497707
0.12836,255999,1.285241,256Kb,pygame,3056,0.483552
0.134158,255999,1.471344,256Kb,pygame,3056,0.489834
0.114989,255999,1.874722,256Kb,pygame,3056,0.421958
0.13551,255999,1.611275,256Kb,pygame,3056,0.448172
0.114799,255999,1.32392,256Kb,pygame,3056,0.462081
0.114908,255999,1.464563,256Kb,pygame,3056,0.410337
0.126993,255999,1.529593,256Kb,pygame,3056,0.402388
0.129065,255999,2.408557,256Kb,pygame,3056,0.425699
0.132354,255999,1.562667,256Kb,pygame,3056,0.52048
0.128768,255999,2.198717,256Kb,pygame,3056,0.481724
0.115171,255999,1.691,256Kb,pygame,3056,0.496256
0.115009,255999,1.483595,256Kb,pygame,3056,0.502341
0.114913,255999,1.375378,256Kb,pygame,3056,0.40772
0.114898,255999,2.076186,256Kb,pygame,3056,0.526458
0.114976,255999,1.070235,256Kb,pygame,3056,0.394411
0.114761,255999,1.757672,256Kb,pygame,3056,0.435887
0.114955,255999,1.573712,256Kb,pygame,3056,0.411343
0.11505,255999,1.692029,256Kb,pygame,3056,0.39611
0.115161,255999,1.300543,256Kb,pygame,3056,0.384734
0.115063,255999,1.394908,256Kb,pygame,3056,0.479091
0.114958,255999,1.495487,256Kb,pygame,3056,0.494634
0.114943,255999,1.366758,256Kb,pygame,3056,0.517668
0.114983,255999,1.284729,256Kb,pygame,3056,0.417979
0.115117,255999,1.206266,256Kb,pygame,3056,0.559188
0.131036,255999,1.385819,256Kb,pygame,3056,0.420209
0.129216,255999,1.589159,256Kb,pygame,3056,0.399446
0.13259,255999,1.32034,256Kb,pygame,3056,0.445237
0.114983,255999,1.605115,256Kb,pygame,3056,0.483691
0.135285,255999,2.517225,256Kb,pygame,3056,0.578518
0.114997,255999,1.40064,256Kb,pygame,3056,0.486854
0.114956,255999,1.558107,256Kb,pygame,3056,0.42404
0.114826,255999,1.412398,256Kb,pygame,3056,0.474032
0.114931,255999,1.404476,256Kb,pygame,3056,0.475051
0.131021,255999,1.306652,256Kb,pygame,3056,0.458983
0.115107,255999,1.42768,256Kb,pygame,3056,0.456976
0.115029,255999,1.601116,256Kb,pygame,3056,0.388642
0.115485,255999,1.497841,256Kb,pygame,3056,0.388673
0.115084,255999,1.268055,256Kb,pygame,3056,0.414222
0.126457,255999,1.401028,256Kb,pygame,3056,0.574956
0.129716,255999,1.323558,256Kb,pygame,3056,0.44048
0.11518,255999,1.550593,256Kb,pygame,3056,0.438545
0.114988,255999,1.290417,256Kb,pygame,3056,0.489136
0.11507,255999,1.21893,256Kb,pygame,3056,0.462691
0.115063,255999,1.703698,256Kb,pygame,3056,0.489956
0.129766,255999,1.475114,256Kb,pygame,3056,0.394868
0.114954,255999,1.563517,256Kb,pygame,3056,0.425483
0.127323,255999,1.29308,256Kb,pygame,3056,0.479004
0.130833,255999,1.594147,256Kb,pygame,3056,0.471557
0.115018,255999,1.568807,256Kb,pygame,3056,0.42305
0.115133,255999,2.210512,256Kb,pygame,3056,0.495687
0.11496,255999,1.291312,256Kb,pygame,3056,0.492309
0.134409,255999,1.19453,256Kb,pygame,3056,0.470205
0.131907,255999,1.537314,256Kb,pygame,3056,0.534941
0.137117,255999,1.640174,256Kb,pygame,3056,0.427978
0.135898,255999,1.455568,256Kb,pygame,3056,0.510216
0.115149,255999,1.631515,256Kb,pygame,3056,0.434833
0.115029,255999,1.367796,256Kb,pygame,3056,0.414129
0.115085,255999,1.701766,256Kb,pygame,3056,0.491498
0.114885,255999,1.594149,256Kb,pygame,3056,0.39055
0.138649,255999,1.566231,256Kb,pygame,3056,0.500079
0.115013,255999,1.599244,256Kb,pygame,3056,0.388348
0.130978,255999,1.313796,256Kb,pygame,3056,0.455238
0.11482,255999,2.197833,256Kb,pygame,3056,0.474208
0.114993,255999,1.597988,256Kb,pygame,3056,0.494663
0.115137,255999,1.180948,256Kb,pygame,3056,0.398443
0.11501,255999,1.695537,256Kb,pygame,3056,0.391395
0.114901,255999,1.399086,256Kb,pygame,3056,0.591604
0.115044,255999,1.555213,256Kb,pygame,3056,0.433949
0.115045,255999,1.329071,256Kb,pygame,3056,0.455519
0.114998,255999,1.59123,256Kb,pygame,3056,0.396576
0.114798,255999,1.54276,256Kb,pygame,3056,0.443993
0.115152,255999,1.600543,256Kb,pygame,3056,0.492445
0.115011,255999,1.371665,256Kb,pygame,3056,0.510216
0.115131,255999,1.555798,256Kb,pygame,3056,0.431784
0.114788,255999,1.626412,256Kb,pygame,3056,0.462661
0.115094,255999,1.598303,256Kb,pygame,3056,0.391656
0.12714,255999,1.565446,256Kb,pygame,3056,0.410545
0.115089,255999,1.198779,256Kb,pygame,3056,0.485593
0.114926,255999,1.488429,256Kb,pygame,3056,0.477594
0.114899,255999,1.464111,256Kb,pygame,3056,0.42353
0.114912,255999,1.673117,256Kb,pygame,3056,0.419982
